cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
4514627048281480|888335239225|35d7371e85a6127a37914f355e822f37|1582937132|misc_net|29.07|0|Adams, Herrera and Mcpherson|30.850678|-82.531775
4514627048281480|888335239225|ed0c6c50e77af6eaea30046da23dbc9f|1599268936|shopping_net|69.3|0|Gonzalez PLC|31.460715|-81.748748
4514627048281480|888335239225|479826e20b113849ad21a8767e35c168|1563297868|gas_transport|69.05|0|Fisher, Harris and Reese|29.792599|-83.395039
4514627048281480|888335239225|fec14935fd2cd63343d028f31f51f578|1566427872|grocery_net|67.08|0|Rodriguez-Conrad|30.868097|-83.489898
4514627048281480|888335239225|260564c0cf03b7df91d739e69861fde3|1558308578|gas_transport|55.57|0|Stephens Inc|30.215806|-82.03057
4514627048281480|888335239225|c46a8827ae6b3d08b669ab0386049b47|1585493354|misc_net|69.33|0|Reynolds and Sons|29.947194|-82.581181
4514627048281480|888335239225|039052324c53d34143d4cadeed76e244|1589747052|misc_pos|71.64|0|Fuller Group|29.746913|-83.333225
4514627048281480|888335239225|62dfb38e1bf9818eba30c7943551d994|1576160359|grocery_pos|76.02|0|Schneider Inc|31.216706|-82.485421
4514627048281480|888335239225|c9aebcd71e2cbc67747a420826600f83|1596994572|shopping_net|47.47|0|Santana-Cross|31.673947|-82.914504
4514627048281480|888335239225|ef891ec289657211b5f1aadc612444e5|1552745979|gas_transport|112.0|0|Garcia-Reed|30.124347|-83.367928
4514627048281480|888335239225|682e281b5001d2d1a287a826af6cef04|1559001972|gas_transport|74.66|0|Mcgee, Smith and Schroeder|31.110068|-83.043574
4514627048281480|888335239225|7fd8b0c8aa6f759de08b24d1879d8ed8|1567440758|grocery_pos|80.5|0|Cross and Sons|29.896944|-82.249821
4514627048281480|888335239225|d2200970b1907a30cddb5f045131a2d1|1575916393|grocery_pos|78.85|0|Hart-Weaver|30.627825|-82.479192
4514627048281480|888335239225|91a0ae9df71515b613eff750f8dcbfa2|1562546951|gas_transport|69.14|0|Wood-Clark|31.63139|-81.657986
4514627048281480|888335239225|3bcfa72678c34ee0bd8287e5f99e9d3c|1595092773|shopping_net|87.45|0|Cohen-Johnson|29.869599|-82.728067
4514627048281480|888335239225|a2b8912546fcc19dec9233499df0ba1d|1587079007|misc_pos|61.47|0|Bishop LLC|31.359302|-82.646776
4514627048281480|888335239225|f8465c03d25e55680c8f5b96399b719c|1564791438|gas_transport|51.81|0|Hodges, Foster and Campbell|29.926348|-82.241481
4514627048281480|888335239225|5857922b5cdaa6010d1ce951dc9d4833|1589500282|misc_pos|66.37|0|Jones, Bailey and Sanchez|31.58666|-83.084079
4514627048281480|888335239225|a6b6d032a33da7e2f04c3d6ee00be359|1548257871|gas_transport|40.16|0|Mejia, Bowen and Collins|31.461839|-82.463394
4514627048281480|888335239225|841ce4e787df032c0eeff4db59b38819|1561395303|gas_transport|85.44|0|Hoffman-Gibbs|29.878007|-83.559489
4514627048281480|888335239225|65e5f211e37b54abdd5a61749827f9f2|1575747558|grocery_pos|46.2|0|Roman and Sons|30.990419|-83.05259
4514627048281480|888335239225|ae6b5dc460dea739b400a5fb395a0eab|1551192946|gas_transport|95.12|0|Fischer Group|29.838001|-81.935745
4514627048281480|888335239225|9c041e5aade6ddc3795ae0020fbe9bce|1574614115|grocery_pos|89.18|0|Lopez-Bennett|30.665123|-82.377877
4514627048281480|888335239225|524af079642968bacc577798801746e7|1551397649|gas_transport|54.37|0|Douglas LLC|31.415817|-82.071952
4514627048281480|888335239225|ffdd05fbf861a1713e72c4e29a79882a|1556638071|gas_transport|70.54|0|Mason LLC|30.504204|-82.72969
4514627048281480|888335239225|9ec8e7dad07caf56be3497240cde076b|1593300388|shopping_net|73.84|0|Flores-Walter|30.245279|-82.027614
4514627048281480|888335239225|d2c86e1b2019d6ff721146c6126377e7|1577462729|misc_net|67.47|0|Cox, Munoz and Adams|30.958128|-81.995135
4514627048281480|888335239225|3332319cf58328daeb1b74073481b34c|1598308569|shopping_net|66.39|0|Cruz-Baker|31.200016|-81.885845
4514627048281480|888335239225|7485fea09f99fa09455c244016d3b354|1596745523|shopping_net|63.21|0|Davidson, Murphy and Schneider|30.942271|-81.603138
4514627048281480|888335239225|153b0762a46c5ed17d9fa55fe00fd4ef|1606232105|shopping_pos|75.08|0|Smith Ltd|30.587824|-82.237998
4514627048281480|888335239225|4ccf80778d0f260f82ac56925c127b18|1586629673|misc_net|47.71|0|Nelson, Allen and Becker|30.118386|-83.310721
4514627048281480|888335239225|cd60a25b5e6f64f12b4376fbdf91a8c0|1577393971|misc_net|45.9|0|West, Kirby and Parker|31.697842|-82.466152
4514627048281480|888335239225|6d556d206eb4f051a5a0bb0ade693887|1581344047|misc_net|85.08|0|Ramirez, Cruz and Gordon|31.17133|-83.506244
4514627048281480|888335239225|5443e6ca550ad957e3398a704c30afcf|1548455145|gas_transport|119.67|0|Martinez-Mckinney|30.463595|-82.182256
4514627048281480|888335239225|66912731f57f0628d224e24facab88b7|1585342735|misc_net|60.61|0|Davis PLC|29.776348|-82.07304
4514627048281480|888335239225|30438ee0d473c482e028e2f9abcd768f|1585754425|misc_net|97.85|0|Perez-Rodriguez|30.398108|-82.80143
4514627048281480|888335239225|a4f1a8b7840e3a30f9b59b9ebb640d1e|1606577805|shopping_pos|46.78|0|Fernandez, Goodman and Contreras|31.15726|-83.468238
4514627048281480|888335239225|3d7ba3cd8b29672d509a9abe677cbbe6|1564182844|gas_transport|47.69|0|Carter PLC|31.08355|-82.818459
4514627048281480|888335239225|d2130177f2b04746267d03a635ca577d|1575151898|grocery_pos|52.48|0|Hall, Hughes and Garcia|31.492102|-82.058912
4514627048281480|888335239225|a25a8437f2577332513d38cff1e69547|1608853935|entertainment|61.75|0|Blake, Burke and Hamilton|30.087644|-81.694049
4514627048281480|888335239225|cf24bbf0094f70d3d52e3ffdd44a75e2|1591308753|misc_pos|77.17|0|Lopez-Hill|30.201008|-82.249667
4514627048281480|888335239225|b38e8a98b0051df5837daf1bedee5d8e|1570296448|grocery_pos|55.15|0|Dean-Haynes|30.094788|-82.920281
4514627048281480|888335239225|1e9407918c1cb99ff2cc9578663dedec|1599247563|shopping_net|38.58|0|Anderson Inc|30.879189|-81.944713
4514627048281480|888335239225|e5ee369879e069007a13629645cfe1d5|1590603124|misc_pos|43.29|0|Banks-Jones|29.833528|-82.225121
4514627048281480|888335239225|a99db4ed39c0879a5ea31afb68db56ed|1569692942|grocery_pos|62.1|0|Hayes, Garcia and Robinson|29.995463|-82.349785
4514627048281480|888335239225|b1d6bbe512eea19075fdef0fb5373c7b|1567453741|grocery_pos|39.07|0|Odom, Bolton and Olson|30.350872|-83.514331
4514627048281480|888335239225|11f12a895779d11dff5d367737bc9958|1579268581|misc_net|64.67|0|Lopez-Pruitt|30.712477|-82.624829
4514627048281480|888335239225|94ec0c851a9436e04953195335751c22|1588377001|misc_pos|43.42|0|Little-Perkins|30.194757|-83.24637
4514627048281480|888335239225|e275925d1ad7932f28511ac7c43e9bfe|1605374657|shopping_pos|77.08|0|Cross Group|31.468116|-81.864416
4514627048281480|888335239225|fca92ea4cec6dfb800010364a1773be1|1590780911|misc_pos|62.89|0|Santos, Dodson and Johnson|30.038459|-82.319816
4514627048281480|888335239225|785fd93773c0fad26cbc7eadb48363f3|1557501158|gas_transport|80.07|0|Robinson LLC|31.532893|-81.735934
4514627048281480|888335239225|447ccc4d07dab8f3039c61af86626c5e|1549828653|gas_transport|68.24|0|Shaw Inc|30.837658|-83.07145
4514627048281480|888335239225|9fce0f8bfb5a6127564b8fabdca48844|1586886979|misc_pos|64.22|0|Riddle and Sons|29.801008|-81.970461
4514627048281480|888335239225|3971d5151b5236fcc0207cdb660430dd|1607896308|shopping_pos|48.15|0|Olson, Marshall and Brooks|30.937248|-82.855322
