cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
4129957047264261|424039957450|603ed7b0864bb0ba9d4aa7ca371951a5|1652477805|misc_pos|66.8|0|Lee-Stewart|42.724568|-83.525088
4129957047264261|424039957450|d44eaf448dbb0cbbebc8089080571dc4|1656786392|shopping_pos|66.85|0|Jones, Goodman and Mason|42.575795|-83.731731
4129957047264261|424039957450|6550b19529b307a7aa69ebdcd852c140|1646320811|grocery_net|61.94|0|Cook, Marsh and Gomez|42.932297|-84.086652
4129957047264261|424039957450|646f2aae6c759e618f651eb73aa78ec1|1655396260|shopping_pos|61.21|0|George-Morgan|42.974256|-84.128618
4129957047264261|424039957450|fc2c3e5ab34acfdf1923149e3979aba1|1655428844|shopping_pos|72.38|0|Porter-Ferguson|42.646975|-82.265299
4129957047264261|424039957450|525eaff2b871950d711a4b145aff5208|1660943947|food_dining|114.34|0|Jackson LLC|42.394468|-84.129645
4129957047264261|424039957450|4aa21f7ba8f98630bdf033fbe6fad6e5|1654201620|shopping_net|62.76|0|Smith-Mcconnell|41.945524|-83.404662
4129957047264261|424039957450|2fab7ded541b5c5ea87dbdc2f2f23551|1658681033|entertainment|66.23|0|Chan-Lopez|41.446773|-82.524077
4129957047264261|424039957450|1125b6bec6d3d6e07d7221da2c4622e8|1656600916|shopping_pos|80.45|0|Hurley-Moore|42.084399|-83.462507
4129957047264261|424039957450|06ba29edf1aad463e4325436582cc2bd|1645749435|gas_transport|67.99|0|Nelson-Terrell|43.032967|-82.782412
4129957047264261|424039957450|ee41d9599405bc951698464c22eb31f8|1650237604|misc_net|48.59|0|Gomez LLC|41.874432|-83.400383
4129957047264261|424039957450|4da400f7efe54882a434e72badcd594d|1653239681|misc_pos|41.75|0|Mcbride Group|43.124404|-82.200883
4129957047264261|424039957450|087fe54ba2219f63cbf9250539600c3f|1656684636|shopping_pos|72.32|0|Walker-Lyons|42.936452|-83.358148
4129957047264261|424039957450|98e3b6a1b6975eff5bcc152506cde192|1660256268|food_dining|85.09|0|Roy-Allison|42.453758|-82.18422
4129957047264261|424039957450|5d0cf5cdc97ae804513b48d0e60e3635|1642253594|gas_transport|102.34|0|Powell Ltd|42.315476|-82.486862
4129957047264261|424039957450|78513f16b9439f31f5e509e34acce6da|1651248866|misc_net|75.38|0|Soto-Hester|42.712136|-83.989311
4129957047264261|424039957450|cdef8918df732d1cd045955b4acac99b|1659130292|entertainment|70.09|0|Scott and Sons|43.189903|-84.11509
4129957047264261|424039957450|bece4e6807d1319fa04fd76ea67f0364|1653579771|misc_pos|62.24|0|Williams Group|42.244085|-83.939252
4129957047264261|424039957450|3927e6abd026b75c81f0a8a4304237c3|1652836201|misc_pos|63.03|0|Solomon PLC|43.153694|-83.235471
4129957047264261|424039957450|081af0bf2df3b8a300897f6554ac08c1|1658098147|entertainment|55.42|0|Perez-Leach|43.104689|-83.46361
4129957047264261|424039957450|7c1cca78ba8cebd4fbd1e69979d032c5|1643503117|gas_transport|83.74|0|Wells, Hatfield and Smith|43.042176|-83.076152
4129957047264261|424039957450|2a1cd1785a8bb04e2cf2c9725a26f82d|1653183870|misc_pos|59.32|0|Moreno-Walter|43.202576|-82.354242
4129957047264261|424039957450|3ae48bfdfa3a5b279c05cd9fb5c96540|1650057797|grocery_pos|53.45|0|Navarro, Cooper and Parrish|42.276411|-83.311496
4129957047264261|424039957450|002cebe924de9c56e4b27d5098f9ac13|1654389421|shopping_net|78.95|0|Robertson, Garcia and Gill|42.464221|-82.233293
4129957047264261|424039957450|b21cb9bdfe83ec653007dcafbd9e1359|1657300919|shopping_pos|67.66|0|Turner, Kerr and Santos|41.758473|-83.220877
4129957047264261|424039957450|11ca159ef424e0c1c52069d5270a6f47|1654787848|shopping_net|59.89|0|Moyer-Massey|41.467791|-82.441303
4129957047264261|424039957450|9f6f2cfee44cd57b9db915f2a7eb28e6|1653700811|shopping_net|68.93|0|Sullivan, Stevens and Cunningham|41.982658|-82.20517
4129957047264261|424039957450|d592d87035e92f76d41a491a6df2e628|1650752498|misc_net|43.36|0|Morris, Franklin and Vasquez|42.410576|-83.382339
4129957047264261|424039957450|e9c2c4e5b24cab95a11748fac52f8570|1650676948|misc_net|63.69|0|Mclaughlin-Byrd|42.504597|-82.82442
4129957047264261|424039957450|7a096072cf31d891cb6f1ea560089608|1647469246|grocery_pos|86.54|0|Brock, Hunter and Page|42.193934|-82.243888
4129957047264261|424039957450|b2bc202b1b63ca7880b6f4dcd6bf168f|1657753413|shopping_pos|64.65|0|Lawson and Sons|41.509282|-82.705564
4129957047264261|424039957450|b2adf93eb958a0ffef2359dcf332c5a7|1657382466|shopping_pos|64.85|0|Tucker, Thomas and Graham|43.167486|-82.5824
4129957047264261|424039957450|a8f9f09c1f406500d7fe51665897a0ac|1642174568|gas_transport|65.59|0|Summers, Perkins and Rivera|43.235312|-84.065077
4129957047264261|424039957450|bff515f2f0ee7cf0eb17db2b9a34e7b8|1654298056|shopping_net|78.35|0|Wong, Christian and Garcia|41.525285|-82.747919
4129957047264261|424039957450|3882b465744780873f44cf6bfed120a3|1642977208|gas_transport|92.68|0|Farmer, Jackson and Gibson|41.277464|-82.994318
4129957047264261|424039957450|fa784036e2080314bfcaef491b663528|1657064320|shopping_pos|60.16|0|Watson, Cohen and Martin|42.11159|-82.527412
4129957047264261|424039957450|1512d2ab462df7b514e5d7ca83c5897e|1657830799|shopping_pos|61.99|0|Ford-Roberts|41.404406|-83.609533
