cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
3544928787570307|185865727840|e5f6b59ebc648b371e37a3999369a2a5|1651785219|misc_pos|73.58|0|Hodge-Duncan|48.984414|-119.306075
3544928787570307|185865727840|13dbd1168a202d54b4828f94a3a8d953|1652574109|misc_pos|78.42|0|Salazar-Baker|48.030228|-120.077876
3544928787570307|185865727840|7ff130853ef15fc8b1784c76da83171c|1642175961|gas_transport|75.61|0|Clark Group|49.126907|-120.041089
3544928787570307|185865727840|f099306ef13c9783af1c262052a6ff57|1649812410|misc_net|72.75|0|Morgan-Aguirre|48.479925|-119.211692
3544928787570307|185865727840|cb15fb65e2c82f9c1f3d87c0249c1560|1655848061|shopping_pos|74.08|0|Paul-Kelley|48.27064|-120.077041
3544928787570307|185865727840|1643c239fa66aacd8a8cf3395d781d98|1656713529|shopping_pos|71.76|0|Collins, Nicholson and Jones|47.622673|-119.518292
3544928787570307|185865727840|e55d2f83abbeb3aa70b2db2b9707c411|1652136725|misc_pos|69.15|0|Watts LLC|49.070254|-120.637148
3544928787570307|185865727840|2b7f8bfff5e2df8358dbe5307bb9780e|1645992208|grocery_pos|67.49|0|Johnson, Powell and Singleton|49.260377|-120.891504
3544928787570307|185865727840|c040559c1d257d5908e0690d3c47f3ec|1653784505|shopping_net|67.4|0|Farley, Wilson and Trujillo|47.622524|-119.37944
3544928787570307|185865727840|566b6ece657b6f11932798deebc8a9f4|1651971676|misc_pos|68.26|0|Davenport, Simmons and Cain|48.972688|-119.535166
3544928787570307|185865727840|372a25b69e4a79d725bc4693c41c8013|1647711906|grocery_pos|70.56|0|Russo-Edwards|48.890306|-120.671398
3544928787570307|185865727840|4fc8032def095ffaec412a6ea1033890|1653062600|misc_pos|76.25|0|Brown, Shepherd and Norton|48.565047|-121.042653
3544928787570307|185865727840|31cda20d969add6819d98774d7657b45|1652296241|misc_pos|66.07|0|Nguyen, Hernandez and Gill|48.338889|-119.663559
3544928787570307|185865727840|e6241a6f38416f8f95f1d5fbc361046e|1655823096|shopping_pos|72.45|0|Barnes, Schultz and Hanna|48.927115|-119.533539
3544928787570307|185865727840|5dbc88232d4b3c8d86b60dc7090260bb|1655489061|shopping_net|67.61|0|Miller-Jackson|47.849064|-120.75389
