cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
6584732365337749|843643900137|1c3d17397d7149e2a955b4b2423b0748|1645882376|shopping_pos|9.38|1|Huffman-Washington|44.251847|-91.168351
6584732365337749|843643900137|c62ca420fef5ea197b496f861af29cd9|1645888457|gas_transport|1119.1|1|Morrison-Brown|44.433155|-92.259518
6584732365337749|843643900137|54bcc5a58d8bf272c64be31f2420e87e|1646050072|home|573.21|1|Pierce, Gardner and Rich|42.990796|-91.185804
6584732365337749|843643900137|d660da6115de2a5b4621f5e64af9087f|1646052298|personal_care|553.55|1|Farley, Herrera and Phillips|43.232627|-91.020145
6584732365337749|843643900137|e5901413138fc03a46fb79ddad1c7122|1646047130|travel|23.62|1|Smith-Aguilar|44.340716|-90.968698
6584732365337749|843643900137|a1704d2c7c0336cc5578661f352c5dd7|1646051422|kids_pets|251.37|1|Armstrong-Burton|43.596392|-90.687019
6584732365337749|843643900137|bbe050e3a2baf8774c1efacfec1ab919|1646049542|travel|303.56|1|Hernandez Group|43.838101|-90.788946
6584732365337749|843643900137|33ddd76ffba7c0a334b936a98d45f9c2|1645965769|entertainment|21.51|1|Williams Ltd|42.836091|-90.442452
6584732365337749|843643900137|2cf6777d2fe4af32b382e0b2de196692|1646046248|kids_pets|21.03|1|Carpenter-Castillo|42.68972|-92.107069
6584732365337749|843643900137|072ba0a1f7aa91ac26467f8dda1d9d84|1646010831|health_fitness|16.24|1|Mcdonald, Clark and Bishop|43.54519|-92.19936
6584732365337749|843643900137|6636feebfa4d3fd4611b89b3c2dfe2cf|1645962392|entertainment|8.3|1|Santos, Robinson and Escobar|44.36418|-91.06153
6584732365337749|843643900137|c2dfcf2ced2f0bc55de673dda7dd5a99|1646051798|home|9.93|1|Harper, Figueroa and Thompson|43.146931|-92.101461
6584732365337749|843643900137|0293dfa73083c1741ee3b1a9e4365441|1642116821|gas_transport|73.37|0|Collins-Hinton|43.42136|-91.651095
6584732365337749|843643900137|8ab4d8a4aff7b6d90d8cbf755c5bdfd9|1644618539|gas_transport|47.73|0|Collins Ltd|43.045745|-91.993807
6584732365337749|843643900137|5616c8f7df9921642a98755d86b1a0a8|1651191982|grocery_pos|84.62|0|Richardson, Poole and Moore|42.742151|-91.872036
6584732365337749|843643900137|d200366899b681a8e18c47ba7155e609|1643047182|gas_transport|45.01|0|Contreras-Ayers|43.55704|-91.993918
6584732365337749|843643900137|a42585e377ba6bed2fec8cf461a4b22c|1650561989|grocery_pos|40.87|0|Hayes, Sanchez and Schmidt|42.655469|-90.523022
