cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
675986887866|987989291479|8dacd18c72c38612270ad9f8ef82ab1b|1559687300|gas_transport|68.55|0|Whitney-Moore|38.143625|-89.276767
675986887866|987989291479|902c2b932505c1662144d32c8202c833|1561732187|gas_transport|59.12|0|Mason and Sons|37.747138|-89.206174
675986887866|987989291479|0587accc799e08e3a0a906f6dbdb1b0e|1562509875|gas_transport|67.97|0|English, Trevino and Bryant|37.14803|-88.884998
675986887866|987989291479|47c7d6220fd72f804db1804f65772837|1567465604|grocery_net|86.73|0|Watson, Fisher and Williams|37.579065|-88.879816
675986887866|987989291479|ebc1386e9dccbe7bcaf314888cf40ac6|1577806875|grocery_pos|65.08|0|Perez, Fleming and Smith|37.01667|-88.80298
675986887866|987989291479|8487233e8a3e878ad7520393743a3929|1557789389|gas_transport|99.05|0|Brewer LLC|37.553476|-88.45059
675986887866|987989291479|2a667a78bf018ac15c77a589863453d8|1562115644|gas_transport|57.92|0|Smith, Stevens and Lee|37.569363|-89.761648
675986887866|987989291479|951bdffc024669df9183e535d744fa98|1574269015|grocery_net|52.23|0|Mckee PLC|36.963434|-89.210374
675986887866|987989291479|bedc8663d724afe2ca2b533fd9a54ffe|1572549069|grocery_net|53.64|0|Joseph Ltd|38.022488|-88.921623
675986887866|987989291479|82b57445515d9510fa57eabe4ea5334d|1573246712|grocery_net|63.24|0|Mitchell Inc|38.071635|-88.629811
675986887866|987989291479|378dfb38f05d42d541ee1ec3022a6312|1578439359|grocery_pos|74.69|0|Cox, Watson and Barajas|36.88506|-88.8045
675986887866|987989291479|324d33790b70af60bb7145e9658dc234|1561064872|gas_transport|63.16|0|Gonzalez-Smith|37.127618|-88.291003
675986887866|987989291479|cdf1112f17ca05eb9db5a86b9bcde289|1564265229|gas_transport|45.28|0|Miller, Solomon and Smith|37.039996|-89.44507
675986887866|987989291479|50c8714ccf07e5ecece5fd1d18a8ffce|1576864637|grocery_pos|46.94|0|Costa, Davis and Arnold|38.359535|-89.731965
675986887866|987989291479|a5aaa63ca6f0307f5013bc36bfe59647|1563477980|gas_transport|41.37|0|Galloway, Estrada and Gonzales|38.144645|-89.227238
675986887866|987989291479|e32e232270afbfd0511f665e66c651c3|1573073682|grocery_net|37.52|0|Blake Inc|37.305178|-89.776439
