cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
6011113885034236|330792868853|3c70ae43b79fecd58feb50409985cbc4|1653671135|misc_pos|69.79|0|Wood, Kim and Robbins|32.722064|-92.987196
6011113885034236|330792868853|37bbef728177c90132d4292cdf316bcd|1657294312|shopping_pos|56.04|0|Houston LLC|32.249173|-93.664175
6011113885034236|330792868853|9572e06be613f2cba6ab191f2d8ada5c|1658178912|shopping_pos|72.87|0|Miller Ltd|31.669115|-93.269693
6011113885034236|330792868853|57155d6ec9dae224ddcd3e5a8b1494e0|1649122316|grocery_pos|51.5|0|Frazier-Jackson|32.112034|-93.313454
6011113885034236|330792868853|eee07a5a5a3858848739ec90dd743f2e|1658349965|shopping_pos|56.06|0|Mcdonald-Fernandez|31.839536|-92.646897
6011113885034236|330792868853|6c3559f899de6c15074bb417203c3698|1652023582|misc_net|63.2|0|Clarke and Sons|32.59355|-91.766642
6011113885034236|330792868853|9a9148116d18d8e21f654cda8c4fe1f6|1654301668|misc_pos|69.14|0|Rivera-Johnston|31.487459|-91.907084
6011113885034236|330792868853|6aada29f1559bef3c4e87801f72be78d|1657918621|shopping_pos|74.6|0|Price-Jacobson|32.768218|-92.500139
6011113885034236|330792868853|88c27ceefe21eb460c20fff2c8f96aef|1650568546|grocery_pos|57.08|0|Gonzalez PLC|32.982298|-92.178514
6011113885034236|330792868853|33b27541d13f1c5575d4263062b7d58c|1656443836|shopping_net|46.95|0|Tran and Sons|31.837815|-91.928705
6011113885034236|330792868853|0efed5040cac0d98bca88162cb624fd7|1653874579|misc_pos|68.64|0|George-Hall|33.040024|-92.272973
6011113885034236|330792868853|a9feae2f29ef2be20a3619dd5d8b3e15|1646613391|gas_transport|79.91|0|Reeves, Phillips and Payne|32.985507|-92.095613
6011113885034236|330792868853|26233f92386891a0ea275fdacd8e61a3|1644449138|gas_transport|63.79|0|Jenkins Group|32.702687|-93.072771
6011113885034236|330792868853|d2bd1642c78bdd4332e5dd7da59d0985|1655423306|shopping_net|88.77|0|Harris-Knight|31.770156|-93.723395
6011113885034236|330792868853|b17c7aba401368b4d4414e03c92c8893|1658363968|shopping_pos|58.23|0|Smith-Sandoval|31.49487|-92.289619
6011113885034236|330792868853|0f429f8809ac755b582f6fac34f91a12|1657826733|shopping_pos|28.44|0|Franklin, Weaver and Miller|31.631652|-92.358551
6011113885034236|330792868853|b50f423652366fe51c5b2bc1c74b6e3d|1648514110|grocery_pos|57.11|0|Henderson-Powell|31.777063|-93.072908
6011113885034236|330792868853|5906eabc4b4c7b393b852ba9a345b46f|1643462918|gas_transport|39.59|0|Smith-Daniels|32.925462|-93.3009
6011113885034236|330792868853|d26b73bdfa06a9269edb6b2be820d86e|1643294092|gas_transport|51.08|0|Gray, Eaton and Brown|32.044469|-92.827606
6011113885034236|330792868853|ef749147bee36f2907cea04ac7b3e720|1642889760|gas_transport|70.4|0|Fuentes-Carter|33.228982|-92.547031
6011113885034236|330792868853|044f46c57718eb831f07e46e59399cb1|1656451704|shopping_net|48.09|0|Lee Group|31.458375|-93.712781
6011113885034236|330792868853|638ced75680beca0b89be0b235965f19|1654902477|shopping_net|46.57|0|Kelly and Sons|32.631484|-92.085433
6011113885034236|330792868853|3e0667e43c3864680454dc0f1ac70b07|1649527556|grocery_pos|52.92|0|Martinez-Gardner|32.706845|-91.871077
6011113885034236|330792868853|c47d0408fc4914eb97b368f578e0dbb0|1648310411|grocery_pos|77.36|0|Kennedy, Knight and Perez|32.345694|-93.348346
6011113885034236|330792868853|ec73d1e01fa18d01bc64761977e2d82c|1641577228|gas_transport|58.62|0|Rodriguez, Green and Bryan|32.978597|-92.080043
6011113885034236|330792868853|5c3d81a5dfa03803a8d493feb09c03da|1649786154|grocery_pos|49.55|0|Miller Inc|32.42573|-93.62865
6011113885034236|330792868853|21e727dd2c369f7de5282669ce605018|1644003155|gas_transport|68.15|0|Randall Group|32.042863|-92.497513
6011113885034236|330792868853|77260c7f4f2e03e35aac93ba3fbfc191|1655912118|shopping_net|58.78|0|Little and Sons|33.016354|-92.987052
6011113885034236|330792868853|188a041de82cba5cfd435f83ee90fc60|1657915464|shopping_pos|38.58|0|Daniel-Williams|31.777127|-92.948521
6011113885034236|330792868853|1bf88826c7218c71c08ed8bec34e3279|1644247003|gas_transport|111.11|0|Thornton-Bell|31.585691|-92.911856
6011113885034236|330792868853|7134c9082fd67edeb0a50acd9a5e2e04|1641757635|gas_transport|55.68|0|Leon, Melendez and Wilson|31.28011|-92.017242
