cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
6011113885034236|330792868853|3c03a4f7de801ad4ba8da91a176b20ea|1647207959|gas_transport|18.21|1|Parsons Inc|32.805508|-91.841875
6011113885034236|330792868853|f300d6d4708e36d0faa1398878fd2538|1647329870|shopping_net|345.96|1|Armstrong-Davis|32.328367|-92.949235
6011113885034236|330792868853|81aae47377e403449fd58ebc3c0a864b|1647253005|grocery_pos|1001.54|1|Burnett-Moore|31.843032|-93.624804
6011113885034236|330792868853|f9f55938cc1cd7a202c237af18c67d95|1647344398|shopping_pos|1139.34|1|Young-Parker|32.879412|-93.361085
6011113885034236|330792868853|7451829cbbc4210eb219d3aeb0286112|1647344946|shopping_net|1102.35|1|Powell, Zuniga and Lopez|32.118928|-92.230792
6011113885034236|330792868853|a83315e6e6e7163327833862186e829b|1647346872|shopping_net|786.06|1|Bradford, Murray and Crawford|32.647408|-92.845838
6011113885034236|330792868853|e42e03d5305fd09ecf1427a5d6020eef|1647316555|food_dining|128.41|1|Green-Ramsey|31.984284|-93.031642
6011113885034236|330792868853|99a4ffc73f43bc0913680f79350f3905|1571955678|grocery_pos|65.69|0|Brown, Arnold and Estes|31.597404|-92.037095
6011113885034236|330792868853|333efb14b791f4711f64c6cbc277b912|1571076480|grocery_pos|40.33|0|Torres, Washington and Smith|33.243794|-93.294456
6011113885034236|330792868853|b282f0ecad1580b940d99bc0e68e88ad|1564784349|gas_transport|94.4|0|Holmes Inc|32.124644|-92.95433
6011113885034236|330792868853|1d12b40befb5caa08ca4b314a9dd883e|1552071637|gas_transport|53.51|0|Moran and Sons|33.143149|-91.741727
6011113885034236|330792868853|d5abad2ccf097bf41d0e2e88e662e5ff|1603380071|shopping_pos|73.47|0|Mcintyre, Brown and Brown|31.336744|-93.153181
6011113885034236|330792868853|4422ad88144087166703d9f80178b8b0|1592523988|shopping_net|74.01|0|Larson, Cain and Adams|32.461494|-92.33523
6011113885034236|330792868853|eea1e44f686da4fa2bff589ba9dc60b4|1602981805|shopping_pos|48.44|0|Leach, Ruiz and Hernandez|32.970337|-93.366714
6011113885034236|330792868853|747fa8efe55c20fa62a130ae0d0833cd|1569422978|grocery_pos|54.28|0|White Ltd|32.784765|-91.970634
6011113885034236|330792868853|5d03a9cc634d826eef2f8568462c78ca|1565916395|grocery_net|62.61|0|Sutton, Lewis and Bowen|31.885233|-92.027335
6011113885034236|330792868853|5aec9f49d29534e1bbad0280e31df56e|1591744996|misc_pos|88.44|0|Gomez-Mccoy|31.869877|-93.035618
6011113885034236|330792868853|8507f39fa62ec59661dae4a5674131f4|1604606110|shopping_pos|79.05|0|Moore-Singh|31.706321|-92.285118
6011113885034236|330792868853|1b574f797d92877a9935de9ab6fd6cb3|1554309735|gas_transport|63.21|0|Salazar-Copeland|32.760258|-91.775002
6011113885034236|330792868853|567c802e675d9981bc1ef901326f0a4f|1547483146|gas_transport|69.42|0|Alvarez Group|33.14942|-93.428774
6011113885034236|330792868853|aad452115b4207a0ad4251056d88e041|1565718467|grocery_net|52.85|0|Foley, Jimenez and Woodward|31.685807|-91.992708
6011113885034236|330792868853|af0e2e40e672bca1867b78bf9e00d27c|1574801502|grocery_pos|40.82|0|Rocha LLC|32.50335|-93.040759
6011113885034236|330792868853|1bca31e519cd7b40243d44d638020f7d|1552782019|gas_transport|40.44|0|Hardy, Gonzales and Garcia|32.302149|-92.571796
