cc_num|acct_num|trans_num|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
2287201859626305|125069449315|d652fefe28c5ea3be49d11aec5618577|1639759546|grocery_pos|311.48|1|Rosales PLC|36.318181|-86.818869
2287201859626305|125069449315|0ac2e73a9d136ac8aa952771f9c5a09d|1639756204|grocery_pos|271.92|1|Fowler, Hill and Gomez|36.825902|-87.710929
2287201859626305|125069449315|9aec8374317c1a9764e63ec3104dbf5d|1639801937|shopping_net|969.32|1|Garrett LLC|35.954698|-87.010617
2287201859626305|125069449315|c1181252f773aa1df971d76976f6bd78|1639914588|shopping_net|1065.66|1|Kelly-Estrada|37.092787|-86.351365
2287201859626305|125069449315|a7fb687cda76057fe583e53f68fc6bae|1639829443|shopping_net|919.27|1|Jordan, Pacheco and Powell|35.842687|-87.327846
2287201859626305|125069449315|d66595704d0a16377ec5ec15e6bf85ad|1639883669|shopping_net|1074.67|1|Mendoza Inc|37.058654|-87.366887
2287201859626305|125069449315|090b74458008adadc8d6c36bc159a797|1563387225|gas_transport|44.08|0|Whitaker, Roach and Romero|37.29478|-87.556844
2287201859626305|125069449315|0d29cc4ba435a420cd9481a763832125|1573066865|grocery_net|41.92|0|Gibbs-Bates|37.134573|-86.757538
2287201859626305|125069449315|0f52b2207ce7ecea146c3cdc457b8fc0|1568322526|grocery_net|56.03|0|Rios-Howell|35.897504|-86.711798
2287201859626305|125069449315|3fac8ff09aec71c84d4453e4444f3673|1566495705|grocery_net|92.07|0|Cobb-Stone|36.488821|-86.242524
2287201859626305|125069449315|a634d1ea98780779d65eb1ab9b036d4e|1563497745|gas_transport|75.12|0|Chapman, Armstrong and Miller|36.175149|-87.624849
2287201859626305|125069449315|b057638c0f9c1935d236b998672f656c|1575651581|grocery_net|72.67|0|Jones-Collier|36.362058|-86.209501
2287201859626305|125069449315|15a64fff26d22053d7e2dc3f77a85cf0|1549209174|gas_transport|91.85|0|Fleming, Osborne and Rodriguez|36.474358|-87.657864
2287201859626305|125069449315|92fe5da75a936fec10f5241a62d4b617|1565305545|gas_transport|61.63|0|Gonzales and Sons|37.401222|-86.634709
2287201859626305|125069449315|3537909c4d0e06a8200a5b8fab482fac|1553195769|gas_transport|68.41|0|Kelley, Stanley and Moody|37.639694|-85.967932
2287201859626305|125069449315|b76fc9eebae60246135fbdd17005748b|1556564360|gas_transport|45.2|0|Ellis-Patterson|37.675698|-86.777947
2287201859626305|125069449315|1baad68a30c2b977c0a2f673b99cd0f8|1576858053|grocery_pos|69.82|0|Chavez Group|37.634727|-87.756677
2287201859626305|125069449315|c703b9303893628232806cfef2b5d8c3|1571531297|grocery_net|53.37|0|Spencer PLC|36.515119|-86.485246
2287201859626305|125069449315|39061cc8bc8cd4c86d3ead38d97e96bc|1571272125|grocery_net|47.48|0|Johnson, Haley and Harris|36.080132|-87.401176
2287201859626305|125069449315|ba20d8648789c469fd7bb1caf6e93db3|1564068087|gas_transport|52.63|0|Sanders-Shaw|36.435711|-85.914783
2287201859626305|125069449315|fa9407290752f0002c7080b8bc4d0bd4|1551562188|gas_transport|74.8|0|Hampton-Parrish|35.922364|-86.99576
2287201859626305|125069449315|a1a435166a12d07d29cfcec23858adc1|1550592957|gas_transport|85.04|0|Solomon, Mccann and West|36.174389|-87.381738
2287201859626305|125069449315|36a4ca90635c8f3a6ebada7891750b73|1564944970|gas_transport|80.88|0|Rios, Lutz and Arnold|36.816613|-86.860368
2287201859626305|125069449315|4892602589d9609157b76692d11f0db2|1552610777|gas_transport|73.61|0|Sullivan PLC|36.761284|-86.840588
2287201859626305|125069449315|a31b689cb53da1af842e021aefc7459b|1561049362|gas_transport|47.96|0|Young, Young and Hudson|36.611982|-86.081983
2287201859626305|125069449315|3b5c65f835ecea9a3a4dbfbcdd871899|1576095710|grocery_net|57.61|0|Aguilar Ltd|37.10491|-86.778
2287201859626305|125069449315|d43e53690fca54c81ceb7d5c7808bf73|1571268540|grocery_net|39.05|0|Black-Cross|36.382108|-87.781271
2287201859626305|125069449315|0f2372234b473a77a5e20bf4e4c87873|1570986603|grocery_net|57.21|0|Thomas, Oneal and Hammond|36.651382|-86.912574
2287201859626305|125069449315|b4d1539231ff249f29669e62a6bb11dd|1567355123|grocery_net|54.28|0|Watson, Fisher and Williams|36.261475|-86.311977
2287201859626305|125069449315|38a07019a3466f581b6bdb5ae9392dbc|1556908427|gas_transport|48.5|0|Hoffman, Jackson and Weaver|36.316248|-85.862586
2287201859626305|125069449315|c0b6fbd1e310546c2318cc846a4814fa|1577814872|grocery_pos|57.74|0|Young, Ross and Bailey|36.462862|-86.233883
2287201859626305|125069449315|64594692ed2717b40124c7518f24fdb8|1560010871|gas_transport|65.42|0|Coffey, Grant and Hunt|36.716529|-86.65723
2287201859626305|125069449315|4235a8b62b28ae48f66c39ebff1664c3|1554314214|gas_transport|62.28|0|Murray-Parker|36.348593|-86.082234
2287201859626305|125069449315|79ed07b4f1ca6947825dec60406d2ce9|1548090133|gas_transport|56.55|0|Fuentes, Olson and Jones|36.990043|-87.796831
2287201859626305|125069449315|060588923380c09fd0d5dceed5670a99|1553779251|gas_transport|59.84|0|Gonzalez-Stein|36.774671|-87.341021
